431	1893	4	24.45
17472	104	6	39.06
999	17704	5	79.24
2570	176	14	100.4
186	4728	5	34.88
185	5852	4	28.37
370	2458	4	25.83
12514	2530	4	62.7
3658	109	5	7.85
397	2297	4	25.74
20648	4697	5	102.02
660	425	4	15.21
556	4808	5	48.24
1173	103	18	6.2
122	2093	6	18.76
283	2748	6	42.21
3285	184	10	72.86
3410	446	8	73.35
101	4415	11	16.96
517	570	3	10.11
6499	102	4	4.28
361	1160	3	12.42
3940	166	5	30.7
319	329	4	8.22
255	638	3	6.6
426	5821	3	25.87
101	2835	19	27.04
102	2555	42	124.45
192	2110	6	31.1
4776	113	3	10.07
237	1127	3	9.15
6764	568	6	66.96
39	124	99	118.96
101	15941	3	8.13
14882	354	4	48.14
1166	5286	5	57.62
102	11713	7	27.93
2103	303	7	47.46
3715	406	3	21.62
278	13224	3	31.06
4385	215	3	18.16
8642	3216	4	60.68
928	190	6	20.14
3039	2740	4	46.09
8151	105	4	11.03
16	7375	3	9.4
10006	779	3	34.64
107	7658	3	7.13
170	4480	6	41.55
2177	2055	9	103.66
143	1665	3	7.05
173	130	42	76.39
139	118	37	17.41
167	1381	9	41.83
107	2077	12	19.22
6849	101	4	3.89
294	374	9	32.25
2882	155	13	89.01
1377	4836	4	44.52
8524	730	4	45.99
1050	1806	3	21.9
10380	101	5	12.22
569	6778	13	168.98
3816	107	5	7.66
117	4057	4	14.64
45	219	15	4.16
505	1965	3	17.9
13515	45	9	89
537	222	3	4.76
1076	965	3	17.85
11916	105	4	16.19
3506	106	12	29.92
442	101	153	217.54
210	7609	3	22.97
240	878	5	17.68
1650	216	10	58.89
511	356	5	17.31
5529	229	3	21.05
108	4988	13	54.58
1126	4862	4	42.9
1114	21923	3	46.54
170	1183	13	65.92
16	1021	13	15.22
1638	1	6	30.18
110	3871	3	5.88
108	2508	6	5.85
2276	109	25	83.6
233	478	6	16.04
1735	138	9	38.64
806	3567	4	36.34
1636	126	3	5.02
34331	101	3	19.08
988	8073	4	48.42
327	185	11	26.58
8672	4951	4	65.63
13107	103	3	8.19
1472	108	59	233.26
994	170	3	5.97
382	3342	5	39.18
101	28066	4	25.44
7334	110	3	11.14
1834	700	3	19.28
5520	4646	31	632.78
207	1101	3	7.91
652	598	3	11.71
563	304	3	7.1
104	10167	3	7.21
378	154	22	73.69
134	1024	5	10.2
1247	2176	3	24.38
21166	101	3	12.52
101	674	43	11.87
104	3600	6	5.73
2331	153	3	9.95
2842	462	3	20.26
2265	193	4	18.25
101	6250	5	5.42
5604	113	4	17.51
1479	101	84	227.78
120	21497	3	27.61
17308	104	4	18.94
105	5589	12	46.59
4064	553	26	333.85
490	363	17	98.57
152	2510	4	16.14
161	20075	3	31.27
13193	102	3	7.22
728	1384	8	62.49
214	1109	38	293.52
218	1573	15	99.98
3592	446	5	41.83
556	312	3	7.29
215	6265	22	259.9
2446	559	3	20.03
1616	672	3	18.15
154	5019	4	23.92
1069	216	4	12.75
22498	102	3	13.48
2541	2701	6	70.78
1419	9	6	21.55
1456	483	5	31.07
247	886	5	18.29
2295	106	16	31.53
1656	833	3	19.73
1238	222	3	9.43
152	1052	3	5.09
20264	151	4	43.81
4607	14	24	83.05
101	4856	6	4.88
34524	45	3	33.14
135	428	8	10.68
134	312	8	7.09
104	1896	14	13.33
2815	1038	4	35.92
10290	104	4	11.92
1311	557	5	31.19
7650	260	3	25.11
358	1163	3	12.38
964	582	3	13.99
3077	1931	3	30.17
106	4558	5	7.85
104	4790	6	9.6
435	22964	3	40.64
101	2085	20	17.3
102	1327	50	87.95
105	963	17	9.33
2934	8983	3	43.1
103	206	260	320.98
604	1761	7	54.32
388	4680	6	55.43
3160	2189	3	31.28
103	2582	10	7.46
1197	13315	3	40.86
223	1079	3	8.65
547	6417	8	92.3
732	102	40	17.92
880	2115	3	21.86
2507	254	3	15.27
3977	8	20	176.54
403	347	6	19.74
13604	101	3	6.87
30064	23240	3	80.9
219	2140	3	12.73
126	3306	29	232.14
11855	101	5	14.32
152	1422	3	6.71
761	582	7	40.63
251	253	4	4.25
1241	785	3	17.47
588	4426	3	25.35
122	116	97	99.56
664	281	33	236.73
560	126	69	371.16
6600	172	3	20.1
365	2686	3	18.34
1552	1255	5	41.79
1998	101	21	18.05
877	151	10	34.54
638	1019	5	29.73
192	133	68	216.18
103	868	44	47.01
126	34652	3	35.67
104	736	30	16.63
2811	107	13	31.97
228	1907	3	12.35
187	235	6	4.81
11724	116	4	27.76
217	316	7	13.96
350	8950	8	95.06
729	1650	3	18.76
3343	107	6	9.04
5609	107	3	4.81
8808	104	3	5.77
126	7007	4	23.86
365	1263	3	13.08
462	103	63	42.27
1040	141	23	117.81
248	6791	4	33.8
103	3602	21	59.44
801	1083	9	69.75
16241	14	3	9.56
11696	45	5	37.05
3185	17771	7	142.77
162	1937	5	20.83
20374	101	3	11.02
1480	102	16	4.8
101	6640	11	29.82
181	11272	5	48.65
491	719	3	11.18
554	402	4	13.49
968	2	4	14.31
14108	102	3	8.36
226	103	116	46.43
256	200	5	4.35
2841	365	3	18.81
2144	272	3	14.75
190	1938	5	22.99
102	1027	80	168.51
101	268	82	5.27
6420	7387	3	48.08
2472	113	4	8.69
369	568	3	8.22
7684	102	10	33.4
365	3706	5	40.36
104	20768	3	14.2
105	16938	5	29.41
121	1759	98	850.66
125	273	16	21.11
19491	45	3	24.84
433	1224	7	44.08
1452	295	12	83.33
7179	103	10	34.26
367	610	10	51.65
369	3896	4	31.05
1210	1254	13	127.16
101	17371	3	9.86
183	912	3	5.93
1655	1137	3	21.71
720	31823	3	50.31
279	265	4	5.52
5843	107	3	5.05
8782	104	3	5.77
6386	4109	6	94.66
101	19088	4	17.97
341	339	4	8.89
2022	1182	8	78.4
6147	106	4	7.83
872	175	7	23.31
103	7168	18	89.03
104	6773	3	3.87
10842	2	3	28.45
102	8027	4	6.28
130	2231	3	7.22
226	1872	4	18.48
105	2944	28	104.45
102	3307	9	7.51
1507	6459	6	78.79
102	1461	94	304.83
6933	1620	13	199.95
2682	1618	4	39.28
1324	13949	6	93.71
637	2756	3	21.8
284	461	4	9.67
106	39	268	40.21
1605	1324	3	22.51
966	103	39	41.44
621	8858	9	119.75
105	7201	6	19.15
125	1433	3	4.23
124	1293	7	18.46
123	118	463	1922.49
315	2694	10	82.92
823	9	465	6029.12
2838	113	5	14.64
15752	14	3	8.76
2902	936	4	35.47
762	580	5	25.68
1273	1043	4	28.27
8163	108	4	13.04
1997	102	13	5.91
2602	120	4	11.16
5995	1144	3	32.43
8996	1372	3	37.4
235	1785	5	25.11
1800	103	12	5.24
108	1306	14	15.44
16	2048	5	4.67
146	21335	3	31.54
110	4341	4	11.08
412	1907	3	16.37
3479	256	3	18.03
176	951	3	5.94
1198	164	10	45.29
621	433	3	9.64
2669	313	22	218.54
780	102	58	59.86
243	262	5	6.73
242	665	3	6.3
5798	113	8	47.44
754	203	3	5.54
102	9604	5	12.56
237	5748	3	21.52
568	116	9	9.04
21033	149	3	31.78
8945	2604	3	42.1
564	1464	3	16.43
101	11502	4	9.54
16072	506	3	36.81
241	2398	3	14.34
101	16210	6	29.33
211	546	8	24.74
1011	7390	3	33.57
17845	106	4	22.51
575	494	4	15.46
481	1653	3	16.45
449	4010	3	22.92
541	599	3	10.68
2371	5048	3	35.98
380	703	3	9.55
33750	9	3	39.02
198	2520	16	122.83
1826	175	20	140.98
778	2561	3	22.41
416	6231	3	26.33
681	455	3	10.43
139	500	94	598.45
1156	118	7	13.54
2016	141	7	29.7
16	4614	3	5.6
110	5482	11	60.49
7001	45	31	342.49
511	227	103	865.94
11889	101	3	5.47
16	6355	3	8.13
414	486	3	8.06
2275	107	14	29.03
16	3130	6	12.7
108	2387	11	20.23
110	1762	7	11.56
407	151	16	45.14
101	10941	3	5.09
4149	212	9	72.93
1559	222	5	22.81
4175	120	4	16.12
599	433	14	85.94
147	443	6	7.59
45	1883	4	6.94
6345	102	5	6.9
748	298	3	8.55
104	15625	7	42.77
206	1099	4	12.56
117	3038	4	11.72
273	486	12	54.1
1773	660	9	76.18
10859	108	3	10.5
102	9238	6	16.71
469	879	3	12.32
3441	8	3	13.13
471	110	31	55.56
564	306	4	11.71
5554	330	5	45.27
1113	1	3	8.71
2311	106	18	39.52
10003	7518	3	52.57
1735	512	4	25.14
16	433	23	16.8
1105	11128	3	38.23
1703	1341	6	54.43
1189	361	3	12.6
25145	103	4	28.19
139	1134	82	650.1
1372	13	12	96.01
3933	344	3	21.26
107	6632	4	10.16
1226	6650	3	33.87
140	11771	3	22.89
1419	3357	3	28.65
3500	504	10	99.7
1616	3859	3	30.81
1364	138	4	8.98
2289	120	3	5.95
1423	4346	4	43.59
1303	1327	14	142.91
121	663	8	10.99
18667	275	7	103.83
692	149	57	362.14
1689	102	21	16.98
1475	1	6	28.74
5989	14	13	38.73
207	12208	9	109.02
13496	102	3	7.75
421	4163	6	54.07
105	4999	7	16.95
13815	108	3	12.91
131	690	11	27.58
128	287	18	30.07
102	1899	14	6.58
101	1124	36	25.36
104	660	109	267.62
5910	107	5	13.23
101	3614	9	7.15
104	3151	8	8.87
11217	1255	10	161.5
12357	14755	4	85.03
132	1509	6	18.05
104	412	120	208.32
103	296	158	211.83
196	1579	3	9.6
1724	157	7	30.07
103	2395	40	120.42
1756	281	7	43.49
871	331	6	28.27
2503	120	3	6.5
158	5752	3	18
2082	102	14	8.44
101	5442	10	19.33
14200	14639	6	140.02
895	12097	3	37.77
2086	20655	6	115.24
10638	1360	7	105.46
1469	8923	3	37.81
127	1224	5	10.35
911	2730	5	45.3
1073	103	24	13.23
1900	448	5	33.34
428	830	3	11.23
756	214	4	9.87
107	12628	5	26
311	453	24	144.72
185	2118	7	37.62
249	5481	3	21.67
122	8132	11	94.22
11283	2284	3	43.29
135	2171	7	29.86
2368	354	10	81.67
3426	1187	4	39.27
507	15879	5	68.12
103	5624	5	6.79
104	5252	4	4.56
359	232	18	74.91
2403	1158	10	106.56
584	1406	5	32.33
581	483	3	10
132	101	277	12.77
1216	183	4	12.25
702	1798	6	46.77
104	1318	37	68.45
7352	1992	4	53.39
102	2182	22	29.42
5814	1427	27	445.72
667	2313	3	20.69
110	10275	3	14.22
435	1063	4	19.49
1878	143	3	7.81
185	3505	15	125.4
10158	106	8	40.74
1747	371	3	15.27
152	103	194	48.89
2095	5339	3	35.56
1437	435	11	82.77
1087	3589	4	39.07
108	6530	4	10.32
539	1719	4	25.44
482	151	36	171.52
7454	101	5	7.48
1124	580	3	14.94
110	1310	10	16.78
5411	2208	13	198
10816	45	3	17.8
296	353	3	4.73
262	644	7	26.74
4228	359	11	110.85
117	4412	3	10.04
504	1397	21	191.25
378	227	5	9.44
5141	117	7	38.44
7662	6103	5	85.76
117	981	19	62.79
114	1313	4	4.05
274	3130	4	26.03
145	110	64	30.36
101	12636	3	6.35
151	4073	4	21.34
846	1339	4	26.81
8418	9233	3	52.91
207	2641	3	13.75
304	1188	3	11.51
4421	19078	3	55.49
867	11074	3	36.63
207	151	20	34.45
4329	153	3	14.87
162	12272	4	36.9
503	802	18	135.93
1064	15207	9	158.99
101	8931	4	6.43
2003	118	4	8.2
442	281	3	5.5
649	267	4	11.51
740	3678	10	108.91
167	927	3	5.5
16	889	10	6.11
108	105	1512	912.59
110	2067	4	4.25
3776	335	3	20.7
3874	137	17	132.11
8249	141	3	19.61
11000	108	3	10.9
615	102	51	27.08
16	3193	5	9.28
1254	601	6	40.1
330	811	9	48.07
894	230	6	22.96
1982	1232	3	23.62
3903	7088	9	152.47
18954	19122	3	70.99
110	4906	3	7.71
576	392	25	175.12
5260	131	3	14.39
210	469	4	6.62
115	688	7	6.19
206	1955	3	11.45
139	17843	4	40.24
114	425	14	15.14
177	248	7	7.24
151	267	28	85.5
1170	660	4	23.48
148	662	4	5.15
1082	110	9	10.62
1398	135	3	5.3
210	4594	8	65.25
4079	768	4	37.36
597	288	4	11.55
474	206	12	42.92
4052	1755	12	162.72
101	10094	5	11.63
597	2403	4	29.4
39	253	13	4.92
5931	104	28	162.99
722	570	4	18.12
115	392	13	12.51
417	499	11	57.01
354	159	7	10.34
4955	107	6	14.91
466	12746	3	34.38
108	5735	5	13.24
126	16424	3	25.11
170	463	57	348.32
3716	109	4	5.03
13822	101	3	6.87
110	652	70	269.88
107	1116	15	13.04
293	169	7	9.19
11609	2156	3	43.32
331	133	12	17.77
2911	112	20	115.02
14546	101	4	12.49
3611	1244	4	40.36
3684	324	9	81.2
101	32112	3	19.08
650	360	6	25.62
169	209	8	5.96
327	1036	3	11.11
6333	375	4	37.02
534	2055	4	26.95
500	218	5	11.13
6225	102	4	3.94
10446	109	11	72.69
887	479	4	18.82
105	9838	9	47.17
101	8978	10	35.47
301	1077	3	10.85
652	3127	8	77.54
238	2478	28	263.7
212	1303	3	9.03
114	3454	3	7.51
273	244	6	10.65
1871	107	10	11.29
1742	1882	7	71.79
45	1472	4	5.04
13998	168	3	27.15
1524	127	4	8.31
502	125	27	89.86
500	864	3	12.45
149	7317	4	28.15
2001	182	3	10.71
16	166	68	37.3
205	218	8	9.6
646	1184	4	23.43
837	113	73	394.61
233	707	3	6.32
107	2922	5	4.81
110	3449	7	22.41
4702	101	20	58.08
1796	566	4	26.17
450	245	3	4.5
107	6371	6	19.3
4662	2500	3	35.67
645	918	4	21.21
679	119	8	10.55
108	3267	5	6.25
16	4042	4	8.12
324	6024	5	46.35
414	1399	3	14.24
708	4551	5	49.72
546	1151	8	54.79
782	609	4	19.39
4199	101	7	5.03
5224	102	6	7.18
104	15270	3	11.21
2157	355	3	16.57
2827	3899	3	35.19
101	12106	3	5.88
2450	101	29	52.19
1971	336	14	115.78
102	12011	3	6.74
7029	16790	6	127.92
2132	542	3	18.87
3668	233	3	17.5
106	8632	4	11.76
3444	110	3	4.99
1131	2706	3	25.35
271	148	188	1288.68
273	1399	3	11.84
272	1259	4	17.21
719	125	130	943.18
115	725	12	21.29
1645	515	4	24.56
19264	14	3	11.68
382	191	6	10.56
578	630	3	11.31
6400	279	3	24.15
1702	595	5	34.74
2555	6252	4	53.76
108	3947	4	5.31
267	145	14	23.57
1832	1215	4	32.94
2095	792	6	50.45
24738	104	3	17.93
3500	805	4	36.04
169	9702	5	44.88
13227	106	7	39.81
104	19901	3	14.2
4262	32133	3	63.51
249	176	21	59.99
187	1139	3	7.36
188	1766	5	21.77
4945	143	3	15.3
1239	671	6	41.26
1447	2537	3	26.37
106	722	20	7.47
129	628	9	16.54
2363	197	3	12.39
2879	1770	55	900.96
2810	713	8	76.56
1277	1274	4	30.07
1212	272	3	11
13777	166	5	51.41
101	1153	155	545.82
4348	306	4	30.85
104	625	35	19.05
130	1103	27	136.64
134	1567	4	9.84
257	182	7	8.3
361	985	12	78.5
425	156	11	25.45
489	3211	3	21.61
1607	320	9	60.89
3136	133	3	10.44
519	1519	16	140.69
39	30236	3	33.16
156	325	10	17.13
155	1192	3	5.85
11659	125	4	30.8
125	1150	5	9.27
6652	10202	3	51.68
3943	3227	11	164.23
23615	101	3	12.52
429	153	6	7.88
588	2701	3	21.19
1387	191	3	8.68
10735	106	7	34.33
11757	104	3	8.36
5840	154	3	17.54
1392	4873	4	44.73
184	1426	6	24.81
3286	213	3	15.7
4913	318	3	22.69
4372	45	3	9.68
1116	160	4	10.1
104	1343	47	109.17
254	2353	9	64.33
101	815	33	7.54
1629	1016	15	153.72
105	1738	11	9.25
10674	625	4	47.98
1805	14140	10	189.02
135	3020	5	22.48
2877	102	17	26.23
104	3457	9	13.39
3863	205	3	16.76
2303	251	111	1456.31
5156	102	6	6.99
2023	3047	8	97.43
6111	2112	7	98.86
2629	128	3	8.35
101	4510	8	8.38
1578	543	3	16.7
13438	272	5	58.86
3939	103	6	5.17
226	373	5	9.29
228	604	6	18.25
5207	265	3	21.81
1822	109	130	872.03
256	467	3	5.18
104	3754	6	6.29
102	3027	61	275.39
289	694	3	7.93
1551	120	9	27.97
12065	1672	4	58.61
1455	245	3	11
369	284	6	16.3
1948	10727	3	41.64
110	14187	7	57.52
344	257	4	6.73
692	1516	3	17.86
2199	945	3	22.58
659	628	3	12
248	3106	8	60.66
152	941	3	4.53
104	34563	3	22.38
17738	108	5	34.31
107	4097	4	5.25
293	650	3	7.76
108	3710	5	7.76
112	2779	8	29.92
266	236	14	42.81
170	882	17	84.43
3203	772	5	45.61
4354	101	28	96.74
1563	187	4	14.45
2046	266	6	36.45
12976	8	3	25.44
988	426	4	18.68
18416	101	3	9.86
720	256	3	7.23
4358	103	5	4
409	4276	3	22.77
411	310	5	13.85
1529	14	131	540.89
475	317	5	15.68
985	134	6	13.8
373	1064	3	12.02
887	1429	6	46.47
885	115	5	4.01
439	1010	3	12.67
10445	119	3	18.49
5550	102	6	8.04
27301	45	4	44.18
2249	101	17	13.08
117	1264	4	4.46
1132	147	3	5.13
6068	6225	3	45.99
212	104	296	541.38
179	2096	3	10.85
754	160	7	19.22
271	730	18	108.66
12912	104	3	9.32
2974	4109	17	269.64
107	5846	3	5.05
107	8097	8	37.27
1570	3749	3	30.32
108	3509	15	51.38
105	30013	3	23.93
229	1011	4	13.26
28060	149	3	34.01
7393	107	3	6.93
1317	2291	3	25.08
6946	244	3	23.58
3098	9	5	25.93
541	1203	6	38.23
1087	1496	3	20.71
108	4692	5	10.54
923	236	5	18
861	305	3	9.6
351	115	12	8.7
1885	1066	9	86.82
5251	116	5	24.02
1378	6014	5	61.52
3907	1034	5	51.81
2753	101	10	4.47
107	1097	26	43.99
377	874	3	10.89
2517	135	7	32.42
2072	107	7	5.55
255	8693	3	26.29
6892	109	4	11.3
144	250	21	45.43
103	15722	4	16.13
1326	127	3	4.09
2667	175	4	18.98
181	416	6	10.46
145	707	25	114.49
785	351	3	9.86
244	6004	3	22.32
1587	247	8	46.48
241	7320	6	56.73
110	4031	6	20.01
1860	302	4	21.5
2375	39	104	985.9
8604	13	3	31
1127	1164	3	19.31
508	664	3	10.9
9523	102	3	4.64
8472	205	9	93.97
101	26256	3	14.67
926	446	4	18.51
866	1131	3	17.4
348	602	11	57.74
697	106	52	86.12
187	1075	8	33.25
2736	102	11	8.26
2091	6516	3	37.31
102	20437	3	11.97
126	3096	42	366.12
4213	116	9	48.43
709	10276	4	48.49
248	4352	5	37.84
556	607	4	16.68
105	3660	30	137.17
1341	125	12	44.93
1664	148	11	54.36
101	252	94	7.39
240	12940	3	29.55
105	1174	51	135.26
8568	102	3	3.91
101	4953	7	7.46
102	4209	11	18.66
422	129	9	10.7
9504	103	5	14.18
735	4191	10	112.52
547	3936	7	68.19
101	2688	18	21.7
255	779	5	17.5
105	3811	14	42.13
322	2075	5	31.07
128	1926	55	437.37
103	1205	20	9.93
975	1187	6	45.45
368	866	3	10.67
908	274	5	20.2
4039	791	9	99.86
17378	101	3	9.86
4010	164	12	96.07
3596	101	23	55.15
13386	14	5	18.24
2258	108	6	4.8
315	2649	5	34.18
2168	896	6	52.63
343	2511	6	43.1
698	1115	3	15.95
4339	102	6	4.87
249	3119	4	24.81
1777	32423	3	56.47
112	12554	3	19.18
398	5725	6	59.44
913	4562	5	52.55
5845	164	12	110.89
470	14371	3	35.73
6557	107	3	5.89
105	4738	7	15.94
102	4120	9	11.73
2299	458	4	27
320	643	6	24
134	1361	11	44.57
190	759	7	22.57
104	895	31	27.56
1710	14017	3	43.29
223	728	4	10.42
131	147	108	334.98
133	1398	3	4.97
1147	145	3	4.99
2202	102	13	7.64
162	750	11	39.98
323	2659	9	72.7
766	3721	3	25.47
101	1735	21	13.73
103	556	34	6.88
106	928	47	95.77
105	4523	6	11.22
582	1272	11	86.49
101	5703	13	33.84
484	111	29	63.62
1448	317	23	194.01
485	2216	3	18.58
2361	4647	4	49.22
361	401	4	10.4
8223	120	5	32.78
124	2109	3	6.39
759	139	7	14.93
313	1033	9	51.86
12681	1469	5	75.46
1370	5456	20	304.62
1782	4471	11	150.77
402	302	6	17.95
942	129	6	11.43
5579	103	4	3.91
560	801	3	12.54
561	176	59	389.99
5162	2226	4	49.96
104	22108	4	24.88
650	190	37	228.34
39	16886	3	22.61
1637	110	5	4.93
614	881	5	27.85
112	1596	19	77.18
108	417	42	38.47
2663	109	6	7
1289	1296	3	21.03
2849	320	4	26.38
1210	13014	3	40.35
350	4475	4	32.26
13245	164	4	37.96
2426	165	3	11.36
2014	2786	4	41.8
1460	16978	4	62.27
545	2266	3	19.36
4121	14	24	74.79
572	265	3	6.29
1837	718	8	67.69
39	1219	4	3.97
144	1045	5	11.74
2731	936	3	24.31
145	657	16	57.07
12077	337	6	73.72
566	290	7	26.96
101	10862	4	8.47
1561	2686	7	76.16
101	9254	5	10.58
377	136	85	466.35
6642	118	3	13.95
4177	107	10	30.01
376	2923	8	67.23
104	9965	3	6.88
1907	1814	3	25.97
2483	119	16	85.41
7248	1543	3	36.14
18301	14158	3	65.85
470	4803	4	35.6
750	314	4	14.06
208	2479	3	13.2
5926	107	4	8.92
114	1504	5	7.78
2036	4370	4	47.07
301	2138	10	75.38
10657	101	3	4.74
1712	146	3	7.52
145	427	5	4.37
8307	1231	6	81.05
450	591	10	55.06
7003	101	6	9.82
8408	109	3	8.53
108	4598	4	6.64
107	4226	4	5.54
139	1213	94	792.93
308	12697	3	31.81
103	25719	3	16.71
416	436	3	7.41
39	24268	3	28.67
865	167	3	5.1
1409	3954	3	30.02
578	112	22	50.31
12186	102	8	36.56
108	3415	7	13.25
545	7913	5	56.14
7536	102	5	9.16
240	1984	10	66.85
1866	138	3	7.15
1742	251	3	12.57
616	18122	5	73.99
177	764	7	21.42
102	13813	3	7.75
243	1021	3	8.81
843	544	6	33.6
273	1227	4	17.06
2159	109	9	12.33
114	112	65	7.81
651	1118	4	23.04
2284	2389	12	151.88
4527	8	11	86.48
6094	1791	17	270.56
24808	102	4	26.76
25829	101	4	25.44
108	2064	13	23.6
617	691	3	12.2
107	4171	9	25.15
110	2589	8	21.69
2853	134	8	41.88
143	3694	4	19.52
1403	224	3	10.2
1570	1282	3	22.16
542	101	55	16.76
1563	102	24	20.6
1505	1731	8	79.66
3410	1151	5	50.87
9263	313	3	28.5
315	2431	9	69.91
121	105	591	824.91
10191	104	13	78.61
3626	109	4	4.79
4328	26979	4	84.87
1393	1973	6	57
673	251	8	32.34
5335	530	3	26.52
130	572	6	6.44
103	491	36	5.92
190	534	10	32.26
426	4983	8	81.85
128	2959	4	14.54
487	802	4	18.03
101	5637	7	9.65
6531	102	5	7.14
3970	137	5	26.31
3460	330	3	19.81
7585	3337	10	169.87
129	110	75	21.74
2176	107	6	4.04
101	1445	36	39.09
103	849	32	18.93
1119	190	15	82.97
102	1708	19	13.18
104	981	53	101.96
7450	103	5	10.34
101	3291	10	7.46
569	8758	3	31.41
321	1109	49	464.66
434	3222	3	20.91
589	102	39	8.48
558	1316	13	106.38
6507	108	3	6.16
524	183	11	36.01
590	2202	6	47.47
912	138	29	149.98
1102	2403	5	45.6
433	5455	42	648.34
314	632	23	151.73
12844	469	11	168.97
2125	103	12	7.91
1422	141	4	9.71
1690	4166	3	31.76
281	1	11	29.29
121	3226	5	19.25
820	348	3	10.12
1235	240	3	9.87
12813	102	3	7.22
246	2847	15	129
103	7849	3	3.92
18937	149	3	28.95
1447	3533	10	122.34
104	5738	8	20.8
484	1587	10	78.1
210	15681	6	72.09
13810	103	9	53.12
103	1119	46	72.56
105	1910	23	50.61
1115	255	3	9.89
101	1043	27	7.8
102	253	145	96.12
162	3807	3	14.78
702	1265	14	122.02
101	285	81	7.5
197	1096	3	7.49
103	2006	13	8.72
159	2725	8	47.04
134	2374	6	24.95
101	6888	6	9.82
2407	129	3	7.7
554	419	11	59.06
8059	103	3	4.11
102	4251	39	178.92
978	5821	4	43.92
1595	8440	3	37.82
188	2357	15	108.92
125	288	17	25.41
6989	108	4	11.03
558	414	3	8.7
10376	276	4	40.82
1602	303	21	175.76
546	1885	28	297.34
27732	109	3	21.33
231	6428	11	113.31
514	232	5	12.22
444	195	13	44.63
447	844	3	11.66
1612	13076	4	59.02
418	16	562	3944.51
777	260	48	386.82
110	2384	6	11.98
775	1035	11	87.56
112	3143	4	11.01
107	1891	11	14.19
2039	133	9	40.39
1196	448	3	13.89
104	14529	4	16.67
781	265	5	17.97
5322	107	3	4.36
5961	122	4	20.69
304	13	3	6.81
17803	1197	6	101.82
504	1012	3	13.53
13176	101	3	6.35
293	154	7	6.96
1127	306	6	30.61
2723	540	7	60.46
1501	621	9	71.19
546	1237	31	305.17
6683	935	6	73.05
446	103	42	8.4
5593	107	4	8.39
107	7797	3	7.34
4666	8	6	40.06
6817	101	6	9.48
4768	104	6	9.6
15736	14	4	14.37
107	2980	6	7.65
107	733	26	25.45
1161	216	3	8.45
331	4030	3	21.17
188	10710	3	25.5
2558	140	3	9.39
742	5275	3	28.31
150	1332	3	6.25
114	1298	6	9.68
1135	45	6	8.75
11655	353	3	31.58
336	610	8	36.4
105	9615	12	70.97
271	5466	4	32.37
4082	2437	3	34.27
7183	101	9	23.02
379	605	4	13.76
7635	138	3	18.49
104	11631	3	8.36
2642	115	3	5.93
1107	1990	34	433.82
179	907	10	41.12
181	136	76	255.67
1196	2031	3	23.55
9092	2244	3	40.91
211	4110	5	34.35
238	290	14	46.27
105	13865	3	11.34
107	4797	6	14.48
1051	1145	4	27.31
1946	110	4	3.86
1354	1955	8	80.14
1769	105	11	9.54
5827	107	3	5.05
200	1346	3	8.79
170	1252	9	40.45
2984	106	20	61.47
2414	1549	3	26.5
1069	275	13	81.72
154	116	190	631.47
12172	135	5	44.6
725	632	4	18.98
724	230	3	6.37
249	1880	3	13
3827	113	25	179.12
856	157	4	7.39
1605	121	5	10.96
2020	1844	6	61.44
101	4805	7	7.06
3076	223	8	58.34
4449	117	3	10.04
457	267	13	57.9
101	7157	19	84.33
2779	107	5	4.31
3799	109	4	5.19
105	3312	6	6.91
104	3684	10	18.38
101	2198	12	3.87
6422	746	3	30.07
195	546	4	6.81
105	1458	10	4.55
158	920	3	4.9
735	852	4	21.62
1120	4152	6	66.63
3835	104	7	9.29
101	2972	16	19.94
2815	106	36	149.78
191	1257	4	13.04
101	741	36	7.2
158	162	17	19.65
135	831	6	11.94
6564	909	6	72.22
4962	1757	6	76.17
2496	418	5	35.76
105	7376	8	31.06
420	392	5	16.03
102	7188	5	8.51
120	1422	8	21.59
3344	291	3	18.73
9772	104	3	6.58
20549	45	6	66.27
588	1458	3	16.65
726	5066	5	51.7
2541	173	4	18.1
2707	210	6	36.21
283	3520	21	218.96
342	183	5	5.97
8803	107	3	8.3
122	5019	13	93.3
1009	172	4	10.09
320	927	7	35.49
221	971	3	7.93
104	3038	6	3.93
134	1525	13	60.19
3556	633	3	23.86
2978	254	4	24.67
389	180	5	6.76
2439	176	18	136.07
104	4867	11	30.38
1032	811	11	88.87
147	9807	4	32.03
321	525	3	7.14
104	2392	10	8.76
9174	156	4	31.81
101	3878	9	8.34
4280	106	4	4.35
162	1114	16	83.59
131	443	22	65.35
130	303	9	6.74
402	537	5	18.75
11905	101	8	32.27
466	855	5	25.06
7715	154	6	49.45
104	22448	3	15.74
1962	2266	5	51.42
2032	141	4	12.83
3051	515	3	21.47
19396	103	3	13.01
8557	168	7	65.17
124	1762	6	17.98
1366	154	3	6.53
4782	387	3	23.61
341	527	8	34.53
1394	673	5	33.62
126	6843	5	31.86
2542	847	3	22.96
4525	103	10	20.03
1038	1220	3	19.19
3082	293	4	26.64
528	109	315	1705.43
1553	107	24	53
126	148	39	45.53
125	763	9	18.71
2743	1783	8	92.46
7853	129	4	25.75
9743	494	3	31.6
2011	9961	3	41.1
154	2788	14	96.19
726	2402	6	51.31
102	7235	8	20.87
13084	221	3	29.04
101	6476	6	8.85
2624	3706	3	34.15
579	2919	4	31.41
2916	118	11	54.11
302	10476	3	29.24
